"type","density","pressure","velocity:0","velocity:1","velocity:2","domain","Points:0","Points:1","Points:2"
1,1018.2,64281,-0.50354,0,-18.449,0,0.079437,0.00425,0.50888
1,1005.2,17546,0.098286,0,-9.9822,0,0.16265,0.00425,0.60315
1,1009.8,33764,0.043717,0,-18.472,0,0.06448,0.00425,0.54536
1,1001.1,3823.5,-0.056625,0,-11.62,0,0.15001,0.00425,0.52948
0,1000,6.2559,0,0,0,0,0.19125,0.00425,0.48025
1,1015.3,53253,-0.59107,0,-11.602,0,0.15281,0.00425,0.58571
1,1013.9,48368,0.48519,0,-17.799,0,0.058532,0.00425,0.51307
1,1013.7,47844,0.22077,0,-18.555,0,0.085924,0.00425,0.51529
1,1013.3,46184,-0.17115,0,-18.622,0,0.091325,0.00425,0.47457
1,1018.2,63383,-0.10141,0,-16.604,0,0.1255,0.00425,0.66348
1,1016.5,57990,-0.04095,0,-10.529,0,0.15861,0.00425,0.51432
1,1008.1,28161,-0.1694,0,-18.233,0,0.062776,0.00425,0.64054
1,1026.6,96170,-0.83388,0,-12.358,0,0.15181,0.00425,0.54013
1,1009.8,33948,0.35748,0,-10.212,0,0.15806,0.00425,0.47773
1,1018.1,63752,0.11972,0,-10.61,0,0.1576,0.00425,0.51693
1,1009.2,31493,0.0036362,0,-10.291,0,0.16105,0.00425,0.57817
1,1014.8,51174,-0.14468,0,-17.871,0,0.10842,0.00425,0.54009
0,1005.3,17983,0,0,0,0,0.18275,0.00425,0.57375
1,1009.6,32786,-0.053894,0,-17.689,0,0.11439,0.00425,0.44582
1,1012.5,42959,-0.21632,0,-18.389,0,0.10355,0.00425,0.57296
1,1014.3,49807,0.014581,0,-18.448,0,0.098775,0.00425,0.3999
1,1014.4,49893,-0.014678,0,-18.327,0,0.098106,0.00425,0.39383
1,1010.6,36555,0.12437,0,-18.658,0,0.091477,0.00425,0.43085
1,1017,59624,0.10889,0,-17.204,0,0.10892,0.00425,0.53063
1,1005.6,18614,-0.40782,0,-18.627,0,0.086486,0.00425,0.48603
1,1007.8,26652,0.010952,0,-18.582,0,0.093237,0.00425,0.4606
1,1012.2,42282,0.33018,0,-18.499,0,0.099705,0.00425,0.56238
1,1009.4,31961,0.18417,0,-18.835,0,0.081008,0.00425,0.5747
1,1013.9,48137,0.97192,0,-15.785,0,0.1312,0.00425,0.39814
0,1035.1,1.3053e+05,0,0,0,0,0.17425,0.00425,0.56525
1,1016.2,56946,-0.51869,0,-11.547,0,0.15471,0.00425,0.43121
1,1014.4,50407,0.04559,0,-13.496,0,0.14433,0.00425,0.55605
1,1020.1,71323,0.057278,0,-12.735,0,0.14754,0.00425,0.44702
1,1014.6,51042,-0.24467,0,-11.098,0,0.15722,0.00425,0.64668
1,1008.2,28136,0.14347,0,-14.548,0,0.13583,0.00425,0.61476
1,1009.6,32719,0.4713,0,-13.396,0,0.14557,0.00425,0.5032
1,1018.4,65078,-0.01807,0,-18.687,0,0.090856,0.00425,0.56413
1,1006.9,23718,-0.0058618,0,-18.627,0,0.099554,0.00425,0.47737
1,1014.6,50835,0.55431,0,-12.943,0,0.14371,0.00425,0.45353
1,1015.8,55145,-0.06945,0,-18.436,0,0.087256,0.00425,0.41637
1,1012,41129,-0.2291,0,-16.797,0,0.12017,0.00425,0.49392
1,1012.7,44055,-0.10429,0,-15.885,0,0.12834,0.00425,0.48751
1,1014.1,49340,0.09951,0,-18.833,0,0.081753,0.00425,0.46598
0,1034,1.2523e+05,0,0,0,0,0.17425,0.00425,0.45475
1,1013.7,47740,-0.25084,0,-15.126,0,0.13281,0.00425,0.49535
1,1013.2,45864,0.14441,0,-18.798,0,0.079375,0.00425,0.56663
1,1012.7,44390,0.039999,0,-17.886,0,0.11238,0.00425,0.42977
1,1015.8,54952,-0.28705,0,-11.057,0,0.1588,0.00425,0.53436
1,1012.3,42582,0.14092,0,-17.964,0,0.1103,0.00425,0.48008
1,1005.4,19091,-0.16888,0,-17.397,0,0.12343,0.00425,0.64528
0,1004.4,15049,0,0,0,0,0.18275,0.00425,0.58225
1,1013.6,47067,-0.12512,0,-16.121,0,0.12484,0.00425,0.59498
0,1026.2,94272,0,0,0,0,0.17425,0.00425,0.54825
1,1017.9,63060,-0.014353,0,-18.546,0,0.087863,0.00425,0.53321
1,1014.3,49907,0.20179,0,-16.514,0,0.11903,0.00425,0.43847
1,1005.2,17589,0.47189,0,-10.134,0,0.16018,0.00425,0.52609
1,1013,45058,1.3768,0,-13.205,0,0.14491,0.00425,0.42205
0,1033.3,1.2226e+05,0,0,0,0,0.17425,0.00425,0.55675
1,1013.3,46342,0.04753,0,-14.15,0,0.13882,0.00425,0.58321
1,1012.6,43597,0.40894,0,-17.814,0,0.06071,0.00425,0.50139
1,1009,31508,0.10568,0,-18.071,0,0.062,0.00425,0.43332
1,1017.2,60337,-0.05042,0,-18.461,0,0.081014,0.00425,0.53403
1,1013.4,46381,0.1649,0,-14.835,0,0.13891,0.00425,0.51225
1,1011.3,39228,0.21625,0,-18.657,0,0.075881,0.00425,0.60884
1,1012,41637,0.26435,0,-18.45,0,0.086894,0.00425,0.45263
1,1014.6,51161,0.39397,0,-18.153,0,0.10592,0.00425,0.65412
0,1022.3,79336,0,0,0,0,0.17425,0.00425,0.53975
1,1008.7,29837,0.45248,0,-14.264,0,0.14216,0.00425,0.41541
1,1009.8,33303,0.14605,0,-18.779,0,0.069253,0.00425,0.51607
1,1009.8,33891,-0.296,0,-18.882,0,0.08257,0.00425,0.56103
1,998.49,-5318.3,-0.12593,0,-16.266,0,0.12961,0.00425,0.57355
0,1000,2.843,0,0,0,0,0.19125,0.00425,0.57375
0,1000,5.1563,0,0,0,0,0.19125,0.00425,0.42925
1,1012.8,44222,0.41018,0,-14.106,0,0.13996,0.00425,0.49764
1,1010.8,36960,0.0091306,0,-10.697,0,0.15943,0.00425,0.53161
1,1020,71064,-0.34595,0,-18.03,0,0.064926,0.00425,0.66232
1,1014.8,51055,-0.034443,0,-10.875,0,0.15681,0.00425,0.62291
0,1000,4.455,0,0,0,0,0.19125,0.00425,0.55675
1,1011.4,39511,0.02526,0,-18.264,0,0.06736,0.00425,0.53103
1,1010.3,35454,0.049944,0,-14.41,0,0.14097,0.00425,0.48999
1,1012.6,44118,-0.77385,0,-12.697,0,0.14988,0.00425,0.64172
0,1000,3.7766,0,0,0,0,0.19125,0.00425,0.53125
1,1007.7,26320,0.34875,0,-18.07,0,0.11516,0.00425,0.42556
1,1023.1,82514,-0.15718,0,-12.449,0,0.14765,0.00425,0.54634
1,1004.8,16520,-0.62954,0,-14.305,0,0.14391,0.00425,0.43728
1,1006.7,22663,0.056713,0,-17.93,0,0.058761,0.00425,0.39472
1,1013.8,47786,-0.32859,0,-14.627,0,0.13834,0.00425,0.52052
1,1010.2,35085,-0.0012188,0,-14.558,0,0.13836,0.00425,0.52511
0,1000,2.2447,0,0,0,0,0.19125,0.00425,0.53975
1,1012.5,43132,0.039649,0,-13.683,0,0.14077,0.00425,0.55921
1,999.76,-526.58,-0.22493,0,-19.02,0,0.071351,0.00425,0.46345
1,1009.4,32208,0.20872,0,-11.239,0,0.1573,0.00425,0.65299
1,1014.5,50661,-0.14403,0,-16.421,0,0.12769,0.00425,0.42897
1,1018.5,65434,0.16904,0,-14.865,0,0.13604,0.00425,0.42275
1,1014.3,50166,0.43891,0,-15.392,0,0.13464,0.00425,0.45213
1,1007.7,26285,0.048411,0,-19.235,0,0.077763,0.00425,0.65946
1,1014.8,51329,0.043516,0,-18.246,0,0.067708,0.00425,0.50383
1,1012.3,43333,-0.055921,0,-18.601,0,0.074696,0.00425,0.46959
1,1016.1,56468,-0.51086,0,-17.985,0,0.064546,0.00425,0.47503
1,1006.4,21309,-0.29361,0,-18.702,0,0.069241,0.00425,0.57804
1,1013.9,48788,0.17916,0,-17.496,0,0.056548,0.00425,0.50201
1,1011.6,40018,0.029179,0,-17.91,0,0.062305,0.00425,0.48945
1,1013.7,47403,0.098542,0,-17.973,0,0.10595,0.00425,0.43959
1,1010.1,34667,-0.096036,0,-18.338,0,0.09973,0.00425,0.4644
1,1008.6,29401,-0.12229,0,-16.619,0,0.12063,0.00425,0.45906
1,1015,51987,0.015316,0,-18.203,0,0.074431,0.00425,0.41632
1,1006.4,21518,-0.03243,0,-17.28,0,0.12172,0.00425,0.41746
0,1035.9,1.3312e+05,0,0,0,0,0.17425,0.00425,0.59925
1,1006.8,23179,0.16785,0,-16.591,0,0.12623,0.00425,0.60948
0,1000,2.5374,0,0,0,0,0.19125,0.00425,0.56525
0,1003.6,12110,0,0,0,0,0.18275,0.00425,0.53975
1,1010.1,35085,-0.22428,0,-18.885,0,0.092516,0.00425,0.63732
1,1017.4,61222,0.0088249,0,-17.308,0,0.057633,0.00425,0.46766
1,998.83,-3572.7,0.085053,0,-10.45,0,0.16105,0.00425,0.54557
0,1004.7,16061,0,0,0,0,0.18275,0.00425,0.49725
1,1009.2,31371,-0.71037,0,-10.197,0,0.16169,0.00425,0.45669
1,1009.5,32241,0.031526,0,-18.448,0,0.070466,0.00425,0.5721
1,1011.2,39090,0.1157,0,-18.506,0,0.067779,0.00425,0.39785
1,1007.2,24729,0.19036,0,-18.135,0,0.10877,0.00425,0.45561
1,1006,20187,-0.30307,0,-10.426,0,0.15916,0.00425,0.42007
0,1000,10.39,0,0,0,0,0.19125,0.00425,0.59925
1,1013,45013,0.23499,0,-18.249,0,0.078285,0.00425,0.47945
0,1003,10090,0,0,0,0,0.18275,0.00425,0.53125
1,1008.7,29622,-0.36783,0,-18.683,0,0.086387,0.00425,0.65051
1,1011.5,39729,0.00039866,0,-15.146,0,0.1356,0.00425,0.62443
1,999.94,-547.78,-0.28701,0,-18.909,0,0.073665,0.00425,0.45631
0,1018.9,67381,0,0,0,0,0.17425,0.00425,0.61625
1,1010,33982,0.39766,0,-18.063,0,0.058006,0.00425,0.42063
1,1011.6,40027,0.35116,0,-18.367,0,0.094448,0.00425,0.4473
1,1009.7,33638,-0.095748,0,-18.783,0,0.084709,0.00425,0.63015
1,1005.6,18627,0.06468,0,-18.649,0,0.064033,0.00425,0.42301
0,1005.3,17700,0,0,0,0,0.18275,0.00425,0.59075
0,1027.2,98776,0,0,0,0,0.17425,0.00425,0.58225
1,1009.7,33631,-0.20307,0,-18.757,0,0.093844,0.00425,0.65092
0,1027.7,1e+05,0,0,0,0,0.17425,0.00425,0.59075
1,1017.1,59813,0.010826,0,-18.182,0,0.067676,0.00425,0.48914
1,1013.9,48523,0.20082,0,-14.503,0,0.13895,0.00425,0.41974
0,1000,5.1875,0,0,0,0,0.19125,0.00425,0.50575
1,1011,37727,-0.080372,0,-15.371,0,0.13314,0.00425,0.48022
1,1003,10250,-0.38122,0,-17.881,0,0.058784,0.00425,0.63422
0,1004.8,16299,0,0,0,0,0.18275,0.00425,0.54825
0,1005.9,20093,0,0,0,0,0.18275,0.00425,0.55675
0,1003.1,10411,0,0,0,0,0.18275,0.00425,0.69275
0,1018.4,64186,0,0,0,0,0.17425,0.00425,0.65875
1,1011.3,39050,-0.053809,0,-18.42,0,0.10204,0.00425,0.42712
1,1012,41616,0.16843,0,-18.452,0,0.095692,0.00425,0.43306
1,1006.5,22258,0.21104,0,-18.395,0,0.10395,0.00425,0.42242
0,1024,85443,0,0,0,0,0.17425,0.00425,0.69275
1,1013.8,47879,-0.047956,0,-14.915,0,0.13487,0.00425,0.47399
0,1000,1.4084,0,0,0,0,0.19125,0.00425,0.67575
0,1030.1,1.0905e+05,0,0,0,0,0.17425,0.00425,0.66725
1,1006.6,22775,0.014896,0,-10.449,0,0.1601,0.00425,0.41338
0,1000,0.70359,0,0,0,0,0.19125,0.00425,0.68425
0,1021.1,75655,0,0,0,0,0.17425,0.00425,0.68425
1,1014,48432,-0.14406,0,-15.789,0,0.12981,0.00425,0.60505
0,1000,1.8565,0,0,0,0,0.19125,0.00425,0.65875
0,1004.5,15187,0,0,0,0,0.18275,0.00425,0.67575
0,1004,13388,0,0,0,0,0.18275,0.00425,0.64175
0,1000,4.3628,0,0,0,0,0.19125,0.00425,0.62475
0,1000,2.3569,0,0,0,0,0.19125,0.00425,0.65025
0,1001.6,5170.4,0,0,0,0,0.18275,0.00425,0.65875
0,1000,2.6554,0,0,0,0,0.19125,0.00425,0.69275
0,1000,11.34,0,0,0,0,0.19125,0.00425,0.60775
0,1006.2,21318,0,0,0,0,0.18275,0.00425,0.60775
1,1021.3,75857,0.33337,0,-14.695,0,0.14034,0.00425,0.60256
0,1002.1,7209.3,0,0,0,0,0.18275,0.00425,0.68425
0,1005.9,20012,0,0,0,0,0.18275,0.00425,0.56525
1,1004.6,15306,-0.0097409,0,-19.032,0,0.097344,0.00425,0.61538
1,1013.9,48389,0.021464,0,-16.51,0,0.12467,0.00425,0.47307
0,1031.5,1.161e+05,0,0,0,0,0.17425,0.00425,0.67575
1,1011.5,39069,-0.038758,0,-18.442,0,0.073418,0.00425,0.44748
1,1016.7,58915,-0.16176,0,-17.999,0,0.061057,0.00425,0.65141
1,1002.6,8487.2,0.35636,0,-19.09,0,0.073409,0.00425,0.42677
1,1011.3,38713,0.24402,0,-16.277,0,0.12309,0.00425,0.53857
1,1003.6,12095,0.035824,0,-14.614,0,0.13921,0.00425,0.66377
1,1017.4,61007,0.17449,0,-15.365,0,0.13208,0.00425,0.52948
1,1016.2,56533,0.096356,0,-18.239,0,0.10357,0.00425,0.60376
0,1000,6.673,0,0,0,0,0.19125,0.00425,0.61625
1,1008.8,30231,-0.60717,0,-10.503,0,0.16178,0.00425,0.46327
1,1019.6,69174,0.36425,0,-17.584,0,0.10853,0.00425,0.62728
0,1000,3.9108,0,0,0,0,0.19125,0.00425,0.54825
1,1012.8,44383,0.3166,0,-17.201,0,0.12045,0.00425,0.50972
1,1008.5,29329,-0.027013,0,-18.877,0,0.076693,0.00425,0.55851
1,1018.8,66602,0.066406,0,-18.553,0,0.077652,0.00425,0.62881
1,1012.3,42925,0.082028,0,-18.613,0,0.076551,0.00425,0.59072
1,1008.5,29090,-0.25369,0,-11.009,0,0.16038,0.00425,0.6711
1,1007.1,24247,-0.28407,0,-10.683,0,0.15965,0.00425,0.42562
0,1000,6.8889,0,0,0,0,0.19125,0.00425,0.49725
1,1009.1,30807,-0.049533,0,-12.691,0,0.14775,0.00425,0.62841
1,1010.8,37094,0.23911,0,-14.456,0,0.13859,0.00425,0.5067
0,1019.2,67403,0,0,0,0,0.17425,0.00425,0.63325
1,1018.9,66603,0.095672,0,-18.15,0,0.067842,0.00425,0.48587
1,1008,27115,0.12245,0,-18.929,0,0.07743,0.00425,0.39657
1,1011,37677,0.12559,0,-15.357,0,0.1322,0.00425,0.43767
1,1012.6,43031,0.17537,0,-18.491,0,0.068048,0.00425,0.51187
1,1012.2,42226,0.64975,0,-13.772,0,0.14592,0.00425,0.4115
1,1008.4,28713,0.38738,0,-18.834,0,0.079234,0.00425,0.4333
0,1004,13468,0,0,0,0,0.18275,0.00425,0.66725
0,1017.1,60435,0,0,0,0,0.17425,0.00425,0.65025
1,1011.8,40847,0.13827,0,-18.566,0,0.071476,0.00425,0.63208
1,1010,34486,0.33956,0,-17.711,0,0.11496,0.00425,0.45406
1,1012.3,42281,0.22121,0,-16.464,0,0.12319,0.00425,0.62523
0,1000,1.8357,0,0,0,0,0.19125,0.00425,0.64175
0,1001.9,6487,0,0,0,0,0.18275,0.00425,0.65025
1,1017,59864,0.048268,0,-12.064,0,0.1485,0.00425,0.47426
0,1002.3,7782.7,0,0,0,0,0.18275,0.00425,0.62475
1,1016.1,56127,-0.026709,0,-18.641,0,0.073409,0.00425,0.53552
1,1008.6,29695,-0.44312,0,-16.631,0,0.12707,0.00425,0.58549
1,1010.5,35822,-0.42937,0,-10.292,0,0.15933,0.00425,0.50986
1,1012.4,43002,0.0079467,0,-18.101,0,0.066081,0.00425,0.56822
1,1002.2,6922.6,-0.44773,0,-10.343,0,0.15967,0.00425,0.6191
0,1003.3,11124,0,0,0,0,0.18275,0.00425,0.63325
1,1017.2,60369,0.1475,0,-18.474,0,0.094504,0.00425,0.5382
1,1003.2,10768,-0.40417,0,-10.259,0,0.16199,0.00425,0.59638
0,1002.9,9766.9,0,0,0,0,0.18275,0.00425,0.52275
1,1010,34742,0.002837,0,-19.011,0,0.090236,0.00425,0.52649
1,1005.7,18616,0.022516,0,-18.082,0,0.11013,0.00425,0.63764
1,1015.5,54184,-0.39921,0,-17.618,0,0.058342,0.00425,0.65864
0,1007.8,26505,0,0,0,0,0.18275,0.00425,0.59925
1,1015.5,54206,0.072018,0,-18.689,0,0.08258,0.00425,0.51986
0,1032.1,1.1885e+05,0,0,0,0,0.17425,0.00425,0.60775
1,1010,34649,0.29951,0,-18.901,0,0.084366,0.00425,0.62376
1,1012.3,42439,-0.25387,0,-12.418,0,0.15042,0.00425,0.49836
1,1005.7,18976,-0.2855,0,-17.583,0,0.1161,0.00425,0.49905
1,1017,59552,-0.042776,0,-18.229,0,0.10079,0.00425,0.60721
1,1012.7,44038,0.11103,0,-18.837,0,0.085243,0.00425,0.46026
1,1010.7,36718,0.09799,0,-18.158,0,0.10418,0.00425,0.41166
0,1021.9,77897,0,0,0,0,0.17425,0.00425,0.64175
0,1000,1.205,0,0,0,0,0.19125,0.00425,0.66725
1,1014.2,49358,0.10003,0,-18.535,0,0.072946,0.00425,0.64431
0,1000,3.4584,0,0,0,0,0.19125,0.00425,0.63325
1,1017,59679,0.53549,0,-11.793,0,0.1553,0.00425,0.56135
0,1003.5,11801,0,0,0,0,0.18275,0.00425,0.61625
1,1015.1,53042,-0.02522,0,-16.304,0,0.12715,0.00425,0.52648
1,1013.6,47111,-0.12334,0,-13.884,0,0.14226,0.00425,0.51806
1,1011.9,41942,0.25984,0,-18.433,0,0.10135,0.00425,0.48767
1,1008.3,28161,0.0547,0,-16.392,0,0.12653,0.00425,0.54362
0,1018.1,62799,0,0,0,0,0.17425,0.00425,0.48025
0,1000,4.661,0,0,0,0,0.19125,0.00425,0.59075
1,995.77,-14191,-1.0277,0,-10.533,0,0.16226,0.00425,0.55697
1,1005.9,20120,0.80923,0,-10.506,0,0.16019,0.00425,0.63598
0,1027.4,99761,0,0,0,0,0.17425,0.00425,0.49725
1,1016.2,56878,-0.7309,0,-12.121,0,0.15209,0.00425,0.58287
1,1012.9,44561,0.57262,0,-14.835,0,0.13809,0.00425,0.62799
1,1017.4,61469,0.82633,0,-16.562,0,0.12582,0.00425,0.39657
1,1010.6,36427,-0.59153,0,-10.434,0,0.15961,0.00425,0.58463
0,1000,5.0963,0,0,0,0,0.19125,0.00425,0.51425
1,1006.4,21650,0.28212,0,-18.726,0,0.065555,0.00425,0.58591
1,1005.7,19514,0.32998,0,-10.122,0,0.16074,0.00425,0.44151
1,1016,56062,0.24695,0,-18.403,0,0.072048,0.00425,0.63751
1,1003.2,10830,0.38267,0,-18.223,0,0.10638,0.00425,0.55347
1,1010.4,35762,0.21166,0,-18.056,0,0.059602,0.00425,0.45378
1,1001.9,6714.6,0.51542,0,-10.429,0,0.15957,0.00425,0.54893
1,1009.5,32529,0.50007,0,-18.938,0,0.082956,0.00425,0.61613
1,1003.6,12118,-0.16984,0,-9.8997,0,0.1608,0.00425,0.50051
0,1020.5,72522,0,0,0,0,0.17425,0.00425,0.53125
0,1003.9,13069,0,0,0,0,0.18275,0.00425,0.50575
1,1011.4,39331,-0.42637,0,-13.034,0,0.1429,0.00425,0.47394
1,1007.5,25695,0.14738,0,-18.821,0,0.08734,0.00425,0.43574
1,1013.4,46657,-0.068068,0,-11.023,0,0.15803,0.00425,0.42831
1,1005.3,17906,0.31252,0,-14.585,0,0.13895,0.00425,0.61635
1,1011.8,40545,-0.3071,0,-14.659,0,0.13653,0.00425,0.59435
0,1003.2,10618,0,0,0,0,0.18275,0.00425,0.42925
1,1000.1,482.28,0.023934,0,-9.8484,0,0.161,0.00425,0.50295
1,1024.2,86801,-0.22132,0,-14.946,0,0.13076,0.00425,0.65215
0,1000,4.5108,0,0,0,0,0.19125,0.00425,0.58225
1,1015,52781,0.14652,0,-18.061,0,0.074713,0.00425,0.47652
1,1015.8,55433,0.49834,0,-18.522,0,0.088051,0.00425,0.50838
0,1016.1,56466,0,0,0,0,0.17425,0.00425,0.62475
1,1002.9,9787.2,0.16824,0,-18.199,0,0.061098,0.00425,0.62493
1,1008.8,30181,-0.2362,0,-14.536,0,0.14019,0.00425,0.64994
0,1000,4.5882,0,0,0,0,0.19125,0.00425,0.48875
1,1015.8,55199,0.39196,0,-15.851,0,0.12851,0.00425,0.5561
1,1010,34361,-0.048386,0,-18.926,0,0.075018,0.00425,0.52645
1,1011.2,38746,0.63262,0,-11.23,0,0.15681,0.00425,0.65564
1,1003.4,11632,0.32418,0,-18.542,0,0.059765,0.00425,0.58614
1,1001.5,4953,0.29095,0,-14.627,0,0.13918,0.00425,0.53123
1,1017.9,62889,-0.10119,0,-13.057,0,0.15038,0.00425,0.45895
0,1000,6.9308,0,0,0,0,0.19125,0.00425,0.47175
1,1006.2,20878,-0.20199,0,-18.478,0,0.067281,0.00425,0.61841
1,1020.4,72189,0.57875,0,-13.601,0,0.14852,0.00425,0.66915
1,1013.3,46441,0.074491,0,-18.312,0,0.10235,0.00425,0.59756
1,1007.1,23965,-0.40463,0,-13.171,0,0.14384,0.00425,0.6364
1,1008.7,29459,0.078685,0,-16.754,0,0.12428,0.00425,0.63312
1,1013.8,48017,-0.42115,0,-14.166,0,0.14298,0.00425,0.54199
1,1017.7,62201,0.2673,0,-16.483,0,0.12027,0.00425,0.56313
1,1011.5,39603,0.34539,0,-15.209,0,0.12964,0.00425,0.40184
1,1012.5,43307,0.45012,0,-17.79,0,0.10816,0.00425,0.49455
1,1011.2,38297,-0.49532,0,-17.942,0,0.10707,0.00425,0.50856
1,1009.1,30986,-0.10284,0,-18.365,0,0.10821,0.00425,0.57796
1,1011.4,39392,0.098877,0,-18.557,0,0.088619,0.00425,0.44534
1,1024.3,87455,0.015076,0,-17.757,0,0.099951,0.00425,0.4998
1,1007.1,23909,-0.26335,0,-18.859,0,0.089027,0.00425,0.54811
1,1010.1,34909,0.05568,0,-17.18,0,0.1211,0.00425,0.55156
1,1013.7,47286,0.049655,0,-18.575,0,0.093576,0.00425,0.54272
0,1028.2,1.019e+05,0,0,0,0,0.17425,0.00425,0.48875
1,1011.6,39747,0.21288,0,-17.573,0,0.11498,0.00425,0.59887
1,1023.2,82928,-0.62833,0,-15.128,0,0.12375,0.00425,0.65608
1,1005.9,19908,0.10117,0,-18.948,0,0.08382,0.00425,0.3976
0,1021.5,76833,0,0,0,0,0.17425,0.00425,0.50575
0,1019.7,69762,0,0,0,0,0.17425,0.00425,0.51425
1,1012.7,43916,0.20408,0,-18.527,0,0.095816,0.00425,0.41885
1,1014.3,49553,-0.10963,0,-17.544,0,0.11463,0.00425,0.56406
1,1014.5,50319,-0.44176,0,-14.811,0,0.1361,0.00425,0.5969
0,1003,9758.3,0,0,0,0,0.18275,0.00425,0.48025
1,1009.7,33036,-0.45979,0,-18.006,0,0.059378,0.00425,0.48025
0,1000,4.5423,0,0,0,0,0.19125,0.00425,0.52275
1,1013,45150,0.23989,0,-18.314,0,0.099685,0.00425,0.44168
1,1014,48698,-0.068971,0,-18.801,0,0.075471,0.00425,0.51902
1,1016.7,58515,0.3421,0,-10.644,0,0.16025,0.00425,0.4893
1,1005.2,17976,0.17512,0,-10.607,0,0.16062,0.00425,0.41329
1,1011.6,40035,0.31795,0,-16.385,0,0.12508,0.00425,0.50754
1,1015.7,55060,0.074608,0,-17.542,0,0.11215,0.00425,0.52693
1,1009.1,31387,-0.10278,0,-13.592,0,0.14432,0.00425,0.46801
1,1009.1,31178,0.11728,0,-18.858,0,0.096056,0.00425,0.52607
0,1002.8,9424.5,0,0,0,0,0.18275,0.00425,0.51425
1,1005.4,18052,-0.084757,0,-17.963,0,0.11048,0.00425,0.54785
1,1007.8,26267,0.13791,0,-19.086,0,0.078053,0.00425,0.49122
1,1009,31171,0.15683,0,-17.948,0,0.059762,0.00425,0.52171
1,1017.3,60082,0.19865,0,-18.147,0,0.10077,0.00425,0.50898
1,1004.8,16078,-0.23791,0,-14.424,0,0.13973,0.00425,0.64085
0,1004.7,15815,0,0,0,0,0.18275,0.00425,0.48875
1,1013.3,46509,0.56153,0,-13.176,0,0.14418,0.00425,0.61008
1,1018.5,65420,-0.75323,0,-14.384,0,0.1423,0.00425,0.54886
1,1010.4,35452,0.24561,0,-17.662,0,0.11043,0.00425,0.41445
1,1009.8,33903,0.25186,0,-18.645,0,0.07307,0.00425,0.43292
1,1012.3,42917,0.057138,0,-17.355,0,0.11781,0.00425,0.51355
1,1016.3,57029,-0.18551,0,-17.982,0,0.10888,0.00425,0.40673
1,1009.5,32727,-0.012702,0,-19.079,0,0.092814,0.00425,0.55136
1,1015.8,55098,0.4249,0,-17.688,0,0.059461,0.00425,0.44889
1,1009.8,34155,0.35053,0,-18.781,0,0.097219,0.00425,0.64461
1,1009.4,31632,-0.13585,0,-18.909,0,0.092183,0.00425,0.57798
1,1008.3,28523,-0.30148,0,-13.293,0,0.14539,0.00425,0.48933
1,1009.9,33589,0.68029,0,-18.534,0,0.093457,0.00425,0.51334
1,1013,45032,-0.095405,0,-16.284,0,0.12424,0.00425,0.48802
1,1007.9,26986,0.28479,0,-18.902,0,0.076749,0.00425,0.58482
1,1012.9,44761,0.10103,0,-18.602,0,0.09309,0.00425,0.47141
1,1006.5,22598,0.12439,0,-18.091,0,0.060837,0.00425,0.40151
1,1016.3,57284,0.095919,0,-17.704,0,0.063819,0.00425,0.40791
1,1002,6797.9,0.44935,0,-10.964,0,0.16011,0.00425,0.64651
1,1008.7,29764,-0.23125,0,-18.216,0,0.10484,0.00425,0.45725
1,1020.5,72921,-0.49132,0,-12.611,0,0.14954,0.00425,0.44283
1,1009.8,33661,-0.13392,0,-18.118,0,0.059064,0.00425,0.54166
1,1012.4,43057,0.084133,0,-18.062,0,0.06215,0.00425,0.59803
1,1013.7,47946,0.17149,0,-18.497,0,0.070393,0.00425,0.60345
1,1003.4,11320,0.45675,0,-18.727,0,0.089142,0.00425,0.61671
1,1010.3,35648,-0.062645,0,-13.08,0,0.14199,0.00425,0.58352
1,1012.2,41912,-0.072053,0,-17.497,0,0.11434,0.00425,0.53991
1,1015.7,54841,-0.082373,0,-17.118,0,0.11551,0.00425,0.47434
1,1014.5,50724,0.08327,0,-18.754,0,0.092377,0.00425,0.4993
1,1015.2,52461,0.15563,0,-16.047,0,0.13013,0.00425,0.66492
1,1014.3,49736,0.093991,0,-14.14,0,0.13625,0.00425,0.56239
1,1010.8,37406,0.12162,0,-18.584,0,0.07205,0.00425,0.5894
1,1007.6,26485,0.18613,0,-19,0,0.084326,0.00425,0.50138
1,1019.6,68947,0.1344,0,-17.585,0,0.062677,0.00425,0.41407
1,1003.7,12700,-0.1997,0,-15.204,0,0.13473,0.00425,0.46669
1,1016,55893,0.072498,0,-18.29,0,0.064714,0.00425,0.5652
1,1009.8,33934,0.38144,0,-15.414,0,0.13311,0.00425,0.45605
1,1021,74833,0.034833,0,-15.131,0,0.13344,0.00425,0.42656
0,1004.9,16336,0,0,0,0,0.18275,0.00425,0.44625
1,1010.9,37378,0.92875,0,-12.375,0,0.14971,0.00425,0.56622
1,1003.8,12851,-0.15524,0,-17.659,0,0.11832,0.00425,0.58293
1,1009.5,32313,-0.20507,0,-16.966,0,0.12062,0.00425,0.4442
1,1013.5,46882,0.029271,0,-16.543,0,0.1236,0.00425,0.43152
1,1013.7,47479,0.05003,0,-17.198,0,0.11844,0.00425,0.46977
1,1013.3,46519,-0.06476,0,-15.323,0,0.13518,0.00425,0.57939
1,1014.6,50397,0.25299,0,-16.682,0,0.11966,0.00425,0.62793
